"aluexon"	"chr_hg19_t"	"start_hg19_t"	"end_hg19_t"	"position_hg19_t"	"strand_hg19_t"	"distance_hg19_t"	"chr_alu_hg19_t"	"start_alu_hg19_t"	"end_alu_hg19_t"	"alu_element_hg19_t"	"alu_substitutions_hg19_t"	"alu_strand_hg19_t"	"chr_hg19"	"start_hg19"	"end_hg19"	"position_hg19"	"strand_hg19"	"distance_hg19"	"3SSS_hg19"	"WU_hg19"	"U1_hg19"	"U2_hg19"	"region_hg19"	"chr_panTro4"	"start_panTro4"	"end_panTro4"	"position_panTro4"	"strand_panTro4"	"distance_panTro4"	"3SSS_panTro4"	"WU_panTro4"	"U1_panTro4"	"U2_panTro4"	"region_panTro4"	"chr_nomLeu1"	"start_nomLeu1"	"end_nomLeu1"	"position_nomLeu1"	"strand_nomLeu1"	"distance_nomLeu1"	"3SSS_nomLeu1"	"WU_nomLeu1"	"U1_nomLeu1"	"U2_nomLeu1"	"region_nomLeu1"	"chr_rheMac3"	"start_rheMac3"	"end_rheMac3"	"position_rheMac3"	"strand_rheMac3"	"distance_rheMac3"	"3SSS_rheMac3"	"WU_rheMac3"	"U1_rheMac3"	"U2_rheMac3"	"region_rheMac3"	"chr_calJac3"	"start_calJac3"	"end_calJac3"	"position_calJac3"	"strand_calJac3"	"distance_calJac3"	"3SSS_calJac3"	"WU_calJac3"	"U1_calJac3"	"U2_calJac3"	"region_calJac3"	"furthest_all"	"furthest"	"UCSCtype"	"dist"	"Exon_Originated"
"Aluexon:5984"	"chr6_dbb_hap3"	1016086	1016087	"chr6_dbb_hap3:1016086:1016087:-"	"-"	27	"."	-1	-1	"."	"-1"	"."	"chr6_dbb_hap3"	1016086	1016087	"chr6_dbb_hap3:1016086:1016087:-"	"-"	27	3.97	22	22	4	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	NA	"Right arm"	NA
"Aluexon:5985"	"chr6_dbb_hap3"	2990666	2990667	"chr6_dbb_hap3:2990666:2990667:-"	"-"	135	"."	-1	-1	"."	"-1"	"."	"chr6_dbb_hap3"	2990666	2990667	"chr6_dbb_hap3:2990666:2990667:-"	"-"	135	-17.65	18	18	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	NA	"Left arm"	NA
"Aluexon:5986"	"chr6_dbb_hap3"	4549763	4549764	"chr6_dbb_hap3:4549763:4549764:-"	"-"	22	"."	-1	-1	"."	"-1"	"."	"chr6_dbb_hap3"	4549763	4549764	"chr6_dbb_hap3:4549763:4549764:-"	"-"	22	-4.83	7	7	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	NA	"Right arm"	NA
"Aluexon:5987"	"chr6_mann_hap4"	1015716	1015717	"chr6_mann_hap4:1015716:1015717:-"	"-"	27	"."	-1	-1	"."	"-1"	"."	"chr6_mann_hap4"	1015716	1015717	"chr6_mann_hap4:1015716:1015717:-"	"-"	27	3.97	22	22	4	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	NA	"Right arm"	NA
"Aluexon:5988"	"chr6_mann_hap4"	3047989	3047990	"chr6_mann_hap4:3047989:3047990:-"	"-"	135	"."	-1	-1	"."	"-1"	"."	"chr6_mann_hap4"	3047989	3047990	"chr6_mann_hap4:3047989:3047990:-"	"-"	135	-17.65	18	18	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	NA	"Left arm"	NA
"Aluexon:5989"	"chr6_mcf_hap5"	3084782	3084783	"chr6_mcf_hap5:3084782:3084783:-"	"-"	135	"."	-1	-1	"."	"-1"	"."	"chr6_mcf_hap5"	3084782	3084783	"chr6_mcf_hap5:3084782:3084783:-"	"-"	135	-17.65	18	18	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	NA	"Left arm"	NA
"Aluexon:599"	"chr11"	47191175	47191176	"chr11:47191175:47191176:-"	"-"	212	"chr11"	47191127	47191388	"AluSp"	"lowest"	"-"	"chr11"	47191175	47191176	"chr11:47191175:47191176:-"	"-"	212	-14.81	5	3	5	"hg19"	"chr11"	47300485	47300486	"chr11:47191175:47191176:-"	"-"	212	-14.81	5	3	5	"panTro4"	"GL397449"	1305083	1305084	"chr11:47191175:47191176:-"	"-"	212	-14.81	5	3	5	"nomLeu1"	"chr14"	25064845	25064846	"chr11:47191175:47191176:-"	"+"	212	-19.69	5	3	5	"rheMac3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", NA)"	"rheMac3"	"cryptic"	"Left arm"	"Emerging Exon"
"Aluexon:5990"	"chr6_qbl_hap6"	1016071	1016072	"chr6_qbl_hap6:1016071:1016072:-"	"-"	27	"."	-1	-1	"."	"-1"	"."	"chr6_qbl_hap6"	1016071	1016072	"chr6_qbl_hap6:1016071:1016072:-"	"-"	27	3.97	22	22	4	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	NA	"Right arm"	NA
"Aluexon:5991"	"chr6_qbl_hap6"	2998733	2998734	"chr6_qbl_hap6:2998733:2998734:-"	"-"	135	"."	-1	-1	"."	"-1"	"."	"chr6_qbl_hap6"	2998733	2998734	"chr6_qbl_hap6:2998733:2998734:-"	"-"	135	-17.65	17	17	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	NA	"Left arm"	NA
"Aluexon:5992"	"chr6_qbl_hap6"	4500677	4500678	"chr6_qbl_hap6:4500677:4500678:-"	"-"	20	"."	-1	-1	"."	"-1"	"."	"chr6_qbl_hap6"	4500677	4500678	"chr6_qbl_hap6:4500677:4500678:-"	"-"	20	-4.83	7	7	5	"hg19"	"chr6"	33723125	33723126	"chr6_qbl_hap6:4500677:4500678:-"	"-"	20	-5.15	9	9	5	"panTro4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"chr4"	33563134	33563135	"chr6_qbl_hap6:4500677:4500678:-"	"-"	20	-4.45	7	7	6	"rheMac3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", NA, \"rheMac3\", NA)"	"rheMac3"	NA	"Right arm"	"Emerging Exon"
"Aluexon:5993"	"chr6_ssto_hap7"	1052960	1052961	"chr6_ssto_hap7:1052960:1052961:-"	"-"	25	"."	-1	-1	"."	"-1"	"."	"chr6_ssto_hap7"	1052960	1052961	"chr6_ssto_hap7:1052960:1052961:-"	"-"	25	3.97	20	20	4	"hg19"	"chr6"	29999400	29999401	"chr6_ssto_hap7:1052960:1052961:-"	"-"	25	3.97	24	24	4	"panTro4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", NA, NA, NA)"	"panTro4"	NA	"Right arm"	"Constant Exon"
"Aluexon:5994"	"chr6_ssto_hap7"	3035918	3035919	"chr6_ssto_hap7:3035918:3035919:-"	"-"	135	"."	-1	-1	"."	"-1"	"."	"chr6_ssto_hap7"	3035918	3035919	"chr6_ssto_hap7:3035918:3035919:-"	"-"	135	-17.65	18	18	5	"hg19"	"chr6"	32017897	32017898	"chr6_ssto_hap7:3035918:3035919:-"	"-"	135	-17.65	13	13	5	"panTro4"	"GL397342"	8551338	8551339	"chr6_ssto_hap7:3035918:3035919:-"	"-"	135	-15.67	18	18	5	"nomLeu1"	"chr4"	31961156	31961157	"chr6_ssto_hap7:3035918:3035919:-"	"-"	135	-11.58	17	17	5	"rheMac3"	"chr4"	32305557	32305558	"chr6_ssto_hap7:3035918:3035919:-"	"-"	135	-15.67	15	15	5	"calJac3"	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", \"calJac3\")"	"calJac3"	NA	"Left arm"	"Emerging Exon"
"Aluexon:5995"	"chr7"	5451779	5451780	"chr7:5451779:5451780:-"	"-"	62	"chr7"	5451534	5451842	"AluJr"	"highest"	"-"	"chr7"	5451779	5451780	"chr7:5451779:5451780:-"	"-"	62	-36.03	8	6	8	"hg19"	"chr7"	4077500	4077501	"chr7:5451779:5451780:-"	"-"	62	-35.05	8	6	8	"panTro4"	"GL397424"	2204056	2204057	"chr7:5451779:5451780:-"	"-"	62	-34.43	7	6	7	"nomLeu1"	"chr3"	43979845	43979846	"chr7:5451779:5451780:-"	"+"	62	-14.09	8	8	6	"rheMac3"	"chr2"	15294980	15294981	"chr7:5451779:5451780:-"	"+"	62	-16.18	27	27	6	"calJac3"	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", \"calJac3\")"	"calJac3"	"alternative"	"Right arm"	"Emerging Exon"
"Aluexon:5996"	"chr7"	30598971	30598972	"chr7:30598971:30598972:-"	"-"	11	"chr7"	30598695	30598983	"AluJb"	"highest"	"-"	"chr7"	30598971	30598972	"chr7:30598971:30598972:-"	"-"	11	5.52	10	10	5	"hg19"	"chr7"	29114448	29114449	"chr7:30598971:30598972:-"	"-"	11	5.79	5	5	5	"panTro4"	"GL397330"	10540975	10540976	"chr7:30598971:30598972:-"	"-"	11	11.22	28	28	5	"nomLeu1"	"chr3"	96261720	96261721	"chr7:30598971:30598972:-"	"+"	11	11.89	12	12	4	"rheMac3"	"chr8"	25212494	25212495	"chr7:30598971:30598972:-"	"+"	11	7.04	13	13	5	"calJac3"	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", \"calJac3\")"	"calJac3"	"alternative"	"Right arm"	"Constant Exon"
"Aluexon:5997"	"chr7"	30726231	30726232	"chr7:30726231:30726232:-"	"-"	17	"chr7"	30726143	30726249	"AluJo"	"highest"	"-"	"chr7"	30726231	30726232	"chr7:30726231:30726232:-"	"-"	17	8.64	6	6	3	"hg19"	"chr7"	29240114	29240115	"chr7:30726231:30726232:-"	"-"	17	8.64	6	6	3	"panTro4"	"GL397330"	10657446	10657447	"chr7:30726231:30726232:-"	"-"	17	8.7	6	6	3	"nomLeu1"	"chr3"	96133981	96133982	"chr7:30726231:30726232:-"	"+"	17	3.11	6	6	3	"rheMac3"	"chr8"	25108197	25108198	"chr7:30726231:30726232:-"	"+"	17	5.43	5	5	3	"calJac3"	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", \"calJac3\")"	"calJac3"	"alternative"	"Right arm"	"Evolving Exon"
"Aluexon:5998"	"chr7"	44558265	44558266	"chr7:44558265:44558266:-"	"-"	17	"chr7"	44558085	44558283	"AluSx"	"high"	"-"	"chr7"	44558265	44558266	"chr7:44558265:44558266:-"	"-"	17	1.95	15	15	5	"hg19"	"chr7"	43185236	43185237	"chr7:44558265:44558266:-"	"-"	17	0.55	14	14	5	"panTro4"	"GL397320"	9236482	9236483	"chr7:44558265:44558266:-"	"-"	17	0.66	13	13	5	"nomLeu1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", \"nomLeu1\", NA, NA)"	"nomLeu1"	"alternative"	"Right arm"	"Emerging Exon"
"Aluexon:5999"	"chr7"	55772260	55772261	"chr7:55772260:55772261:-"	"-"	86	"chr7"	55772062	55772347	"AluSq2"	"low"	"-"	"chr7"	55772260	55772261	"chr7:55772260:55772261:-"	"-"	86	-2.13	9	4	9	"hg19"	"chr7"	31530498	31530499	"chr7:55772260:55772261:-"	"+"	86	-2.13	9	4	9	"panTro4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"chr8"	1048862	1048863	"chr7:55772260:55772261:-"	"+"	86	-11.75	8	8	5	"calJac3"	"c(\"hg19\", \"panTro4\", NA, NA, \"calJac3\")"	"calJac3"	"alternative"	"Left arm"	"Emerging Exon"
"Aluexon:6"	"chr1"	995658	995659	"chr1:995658:995659:+"	"+"	192	"chr1"	995467	995755	"AluSg"	"moderate"	"+"	"chr1"	995658	995659	"chr1:995658:995659:+"	"+"	192	2.24	6	6	5	"hg19"	"chr7"	159506503	159506504	"chr1:995658:995659:+"	"+"	192	2.24	14	14	5	"panTro4"	"GL397470"	405588	405589	"chr1:995658:995659:+"	"+"	192	2.24	12	12	5	"nomLeu1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", \"nomLeu1\", NA, NA)"	"nomLeu1"	"alternative"	"Left arm"	"Emerging Exon"
"Aluexon:60"	"chr1"	21069925	21069926	"chr1:21069925:21069926:-"	"-"	257	"chr1"	21069875	21070183	"AluSc8"	"moderate"	"-"	"chr1"	21069925	21069926	"chr1:21069925:21069926:-"	"-"	257	-4.15	6	6	6	"hg19"	"chr1"	20726228	20726229	"chr1:21069925:21069926:-"	"-"	257	-4.15	8	8	6	"panTro4"	"GL397339"	1796538	1796539	"chr1:21069925:21069926:-"	"-"	257	-4.22	15	15	6	"nomLeu1"	"chr1"	23567580	23567581	"chr1:21069925:21069926:-"	"-"	257	-4.49	20	20	6	"rheMac3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", NA)"	"rheMac3"	"cryptic"	"Left arm"	"Emerging Exon"
"Aluexon:600"	"chr11"	47243932	47243933	"chr11:47243932:47243933:+"	"+"	49	"chr11"	47243884	47244196	"AluJr"	"high"	"+"	"chr11"	47243932	47243933	"chr11:47243932:47243933:+"	"+"	49	2.72	10	10	4	"hg19"	"chr11"	47355102	47355103	"chr11:47243932:47243933:+"	"+"	49	2.72	10	10	4	"panTro4"	"GL397449"	1353849	1353850	"chr11:47243932:47243933:+"	"+"	49	2.89	11	11	4	"nomLeu1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", \"nomLeu1\", NA, NA)"	"nomLeu1"	"cryptic"	"Right arm"	"Emerging Exon"
"Aluexon:6000"	"chr7"	65206107	65206108	"chr7:65206107:65206108:-"	"-"	23	"chr7"	65205837	65206131	"AluJr"	"highest"	"-"	"chr7"	65206107	65206108	"chr7:65206107:65206108:-"	"-"	23	4.6	9	9	6	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	"alternative"	"Right arm"	NA
"Aluexon:6001"	"chr7"	66025662	66025663	"chr7:66025662:66025663:-"	"-"	42	"chr7"	66025409	66025705	"AluSq10"	"lowest"	"-"	"chr7"	66025662	66025663	"chr7:66025662:66025663:-"	"-"	42	11.05	6	6	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"GL397386"	4735170	4735171	"chr7:66025662:66025663:-"	"-"	42	3.46	12	12	5	"nomLeu1"	"chr3"	58932823	58932824	"chr7:66025662:66025663:-"	"+"	42	8.12	15	15	6	"rheMac3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, \"nomLeu1\", \"rheMac3\", NA)"	"rheMac3"	"alternative"	"Right arm"	"Evolving Exon"
"Aluexon:6002"	"chr7"	66049453	66049454	"chr7:66049453:66049454:-"	"-"	17	"chr7"	66049174	66049471	"AluY"	"lowest"	"-"	"chr7"	66049453	66049454	"chr7:66049453:66049454:-"	"-"	17	10.43	16	16	9	"hg19"	"chr7"	65082259	65082260	"chr7:66049453:66049454:-"	"-"	17	11.44	17	17	10	"panTro4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"chr3"	58900611	58900612	"chr7:66049453:66049454:-"	"+"	17	-4.57	NA	12	NA	"rheMac3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", NA, \"rheMac3\", NA)"	"rheMac3"	"alternative"	"Right arm"	"Emerging Exon"
"Aluexon:6003"	"chr7"	72443632	72443633	"chr7:72443632:72443633:-"	"-"	194	"chr7"	72443529	72443827	"AluJr"	"moderate"	"-"	"chr7"	72443632	72443633	"chr7:72443632:72443633:-"	"-"	194	-23.16	15	15	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	"alternative"	"Left arm"	NA
"Aluexon:6004"	"chr7"	72474556	72474557	"chr7:72474556:72474557:-"	"-"	196	"chr7"	72474444	72474753	"AluSx1"	"moderate"	"-"	"chr7"	72474556	72474557	"chr7:72474556:72474557:-"	"-"	196	2.24	7	7	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	"alternative"	"Left arm"	NA
"Aluexon:6005"	"chr7"	78212811	78212812	"chr7:78212811:78212812:-"	"-"	30	"chr7"	78212554	78212842	"AluY"	"lowest"	"-"	"chr7"	78212811	78212812	"chr7:78212811:78212812:-"	"-"	30	9.08	8	7	8	"hg19"	"chr7"	79090001	79090002	"chr7:78212811:78212812:-"	"-"	30	9.33	8	6	8	"panTro4"	"GL397314"	8532384	8532385	"chr7:78212811:78212812:-"	"-"	30	8.03	8	8	6	"nomLeu1"	"chr3"	140173803	140173804	"chr7:78212811:78212812:-"	"+"	30	6.87	6	6	6	"rheMac3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", NA)"	"rheMac3"	"alternative"	"Right arm"	"Evolving Exon"
"Aluexon:6006"	"chr7"	94227316	94227317	"chr7:94227316:94227317:-"	"-"	22	"chr7"	94227039	94227339	"AluSq2"	"low"	"-"	"chr7"	94227316	94227317	"chr7:94227316:94227317:-"	"-"	22	10.29	12	12	5	"hg19"	"chr7"	95126795	95126796	"chr7:94227316:94227317:-"	"-"	22	7.76	13	13	5	"panTro4"	"GL397261"	25830481	25830482	"chr7:94227316:94227317:-"	"-"	22	7.82	16	16	5	"nomLeu1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", \"nomLeu1\", NA, NA)"	"nomLeu1"	"alternative"	"Right arm"	"Evolving Exon"
"Aluexon:6007"	"chr7"	99680171	99680172	"chr7:99680171:99680172:-"	"-"	51	"chr7"	99679925	99680223	"AluSx1"	"lowest"	"-"	"chr7"	99680171	99680172	"chr7:99680171:99680172:-"	"-"	51	-13.22	14	14	7	"hg19"	"chr7"	100693184	100693185	"chr7:99680171:99680172:-"	"-"	51	-13.22	16	16	7	"panTro4"	"GL397427"	2203129	2203130	"chr7:99680171:99680172:-"	"-"	51	-22.3	14	14	7	"nomLeu1"	"chr3"	47787902	47787903	"chr7:99680171:99680172:-"	"-"	51	NA	NA	NA	NA	"rheMac3"	"chr2"	11830486	11830487	"chr7:99680171:99680172:-"	"+"	51	-20.76	10	10	5	"calJac3"	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", \"calJac3\")"	"calJac3"	"alternative"	"Right arm"	"Emerging Exon"
"Aluexon:6008"	"chr7"	100193898	100193899	"chr7:100193898:100193899:-"	"-"	20	"chr7"	100193619	100193919	"AluSz"	"low"	"-"	"chr7"	100193898	100193899	"chr7:100193898:100193899:-"	"-"	20	3.51	6	6	6	"hg19"	"chr7"	101207540	101207541	"chr7:100193898:100193899:-"	"-"	20	3.51	6	6	6	"panTro4"	"GL397427"	2597431	2597432	"chr7:100193898:100193899:-"	"-"	20	-4.01	22	22	6	"nomLeu1"	"chr3"	48207054	48207055	"chr7:100193898:100193899:-"	"-"	20	10.63	9	9	6	"rheMac3"	"chr2"	11421895	11421896	"chr7:100193898:100193899:-"	"+"	20	0.23	13	13	5	"calJac3"	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", \"calJac3\")"	"calJac3"	"alternative"	"Right arm"	"Emerging Exon"
"Aluexon:6009"	"chr7"	100607265	100607266	"chr7:100607265:100607266:-"	"-"	51	"chr7"	100607202	100607317	"AluJb"	"highest"	"-"	"chr7"	100607265	100607266	"chr7:100607265:100607266:-"	"-"	51	5.69	5	5	3	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"chr2"	11059544	11059545	"chr7:100607265:100607266:-"	"+"	51	2.6	5	2	5	"calJac3"	"c(\"hg19\", NA, NA, NA, \"calJac3\")"	"calJac3"	"alternative"	"Right arm"	"Emerging Exon"
"Aluexon:601"	"chr11"	47586021	47586022	"chr11:47586021:47586022:-"	"-"	31	"chr11"	47585751	47586053	"AluSq2"	"low"	"-"	"chr11"	47586021	47586022	"chr11:47586021:47586022:-"	"-"	31	1.53	6	6	5	"hg19"	"chr11"	47708890	47708891	"chr11:47586021:47586022:-"	"-"	31	1.53	6	6	5	"panTro4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", NA, NA, NA)"	"panTro4"	"cryptic"	"Right arm"	"Emerging Exon"
"Aluexon:6010"	"chr7"	100607506	100607507	"chr7:100607506:100607507:-"	"-"	7	"chr7"	100607356	100607514	"AluJb"	"highest"	"-"	"chr7"	100607506	100607507	"chr7:100607506:100607507:-"	"-"	7	10.11	5	4	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"GL397399"	14914	14915	"chr7:100607506:100607507:-"	"-"	7	10.11	5	4	5	"nomLeu1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, \"nomLeu1\", NA, NA)"	"nomLeu1"	"alternative"	"Right arm"	"Constant Exon"
"Aluexon:6012"	"chr7"	130687079	130687080	"chr7:130687079:130687080:-"	"-"	24	"chr7"	130686799	130687104	"AluSx"	"low"	"-"	"chr7"	130687079	130687080	"chr7:130687079:130687080:-"	"-"	24	11.15	23	23	5	"hg19"	"chr7"	132489582	132489583	"chr7:130687079:130687080:-"	"-"	24	2.79	19	19	5	"panTro4"	"GL397282"	21368927	21368928	"chr7:130687079:130687080:-"	"-"	24	1.54	15	15	5	"nomLeu1"	"chr3"	169973365	169973366	"chr7:130687079:130687080:-"	"-"	24	2.37	10	10	5	"rheMac3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", NA)"	"rheMac3"	"alternative"	"Right arm"	"Emerging Exon"
"Aluexon:6013"	"chr7"	143343616	143343617	"chr7:143343616:143343617:-"	"-"	20	"chr7"	143343344	143343637	"AluSx"	"moderate"	"-"	"chr7"	143343616	143343617	"chr7:143343616:143343617:-"	"-"	20	2.82	11	11	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, NA, NA, NA)"	"hg19"	"alternative"	"Right arm"	NA
"Aluexon:6014"	"chr7"	143458995	143458996	"chr7:143458995:143458996:-"	"-"	17	"chr7"	143458721	143459013	"AluSp"	"low"	"-"	"chr7"	143458995	143458996	"chr7:143458995:143458996:-"	"-"	17	9	9	9	5	"hg19"	"chr7"	145131914	145131915	"chr7:143458995:143458996:-"	"+"	17	9.86	9	9	5	"panTro4"	"GL397835"	42655	42656	"chr7:143458995:143458996:-"	"-"	17	9	9	9	5	"nomLeu1"	"chr3"	183143522	183143523	"chr7:143458995:143458996:-"	"+"	17	3.63	14	14	5	"rheMac3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", \"panTro4\", \"nomLeu1\", \"rheMac3\", NA)"	"rheMac3"	"alternative"	"Right arm"	"Evolving Exon"
"Aluexon:6015"	"chr8"	39347876	39347877	"chr8:39347876:39347877:-"	"-"	191	"chr8"	39347762	39348068	"AluSq2"	"moderate"	"-"	"chr8"	39347876	39347877	"chr8:39347876:39347877:-"	"-"	191	5.24	15	15	5	"hg19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"GL397325"	9918379	9918380	"chr8:39347876:39347877:-"	"-"	191	2.24	19	19	5	"nomLeu1"	"chr8"	40388938	40388939	"chr8:39347876:39347877:-"	"-"	191	2.24	13	13	5	"rheMac3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"c(\"hg19\", NA, \"nomLeu1\", \"rheMac3\", NA)"	"rheMac3"	"alternative"	"Left arm"	"Emerging Exon"
